Cross validation,f1_macro,bal_acc,moy_geom,roc_auc,fit_time,score_time
knn : train,0.7460677907600185,0.717464860893316,0.6778932522068528,0.8606896908235587,0.4613220691680908,90.93545500437419
knn : test,0.7374659892853925,0.7079119995195756,0.6633715762270384,0.8546259821931018,0.05691170692443848,10.791358868281046
